ID,join_id,join_@id,join_area,join_highw,join_surfa,join_int_r,join_lanes,join_maxsp,join_max_1,join_onewa,join_ref,join_name,NUM_10NOND,NUM_10DEAT,Num_50Deat,Num_50NonD,ID_id,Crossing_T,Crossing_D,Traf_light,Traf_lig_1,stops_Targ,stops_Dist,bump_TargetID,bump_Distance
"1491",way/172394142,way/172394142,,primary,asphalt,,"2",,,yes,,улица Державина,"0","0","0","0","1491",node/7462162480,36.115756816964677,node/2206310654,116.722688996612291,node/313454217,213.486408659131371,node/1570949864,1694.9099274264
"1492",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1492",node/4773038317,3858.906357827375359,node/7463852740,4298.077646105562053,node/2849847592,3880.617173266891768,node/1578386259,1573.24065089744
"1493",way/31364833,way/31364833,,unclassified,,,,,,,,,"0","0","0","0","1493",node/1419515542,471.985967133537542,node/1864273486,558.048302669850045,node/1106419841,232.942626910108459,node/3940315867,887.324617515335
"1494",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","1494",node/5678275733,2500.198881624843125,node/177601891,6537.833836765084015,node/6010350323,4112.596103640673391,node/455885362,998.205753768494
"1495",way/179786007,way/179786007,,unclassified,,,,,,,,,"0","0","0","0","1495",node/6724059950,2028.655142365922529,node/246262,2843.665358261886013,node/525298698,2050.083202815899313,node/3673045106,2345.03741145663
"1496",way/38522847,way/38522847,,unclassified,,,,"40",,,,,"1","0","0","1","1496",node/5678275733,4213.114644564680020,node/177601891,8395.579596320434575,node/267426824,7891.470465851647532,node/455885382,408.862756261337
"1497",way/207578567,way/207578567,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","1497",node/177598706,2066.938324519720027,node/3974388926,2786.995037514871910,node/6010350323,1735.086720398216357,node/6340965220,2791.51555843322
"1498",way/367750171,way/367750171,,secondary,asphalt,,,,,,,,"0","0","0","0","1498",node/4773038317,4139.710832752412898,node/7463852740,5846.977393760183077,node/2849847592,4121.606651290106129,node/1578386259,224.431619849825
"1499",way/31395919,way/31395919,,secondary,asphalt,,"2",,,,,Октябрьская улица,"2","0","0","2","1499",node/6734742613,321.057179581207663,node/376294300,340.224730430646218,node/1253954035,226.479251600453722,node/286749723,706.929302248727
"1500",way/226855746,way/226855746,,secondary,asphalt,,"4",,,,,Рабочая улица,"0","0","0","1","1500",node/4609165039,716.458440598026073,node/3974388926,500.940936473536397,node/1401990011,503.048890513167748,node/6340964470,1737.35113117802
"1501",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1501",node/5678275733,3288.796030706399051,node/269278679,4890.365824380960476,node/6010350323,4103.814351044641626,node/455885362,1250.59063345896
"1502",way/31388103,way/31388103,,primary,asphalt,,"2","60",,yes,,Большая Санкт-Петербургская улица,"0","0","0","5","1502",node/287858831,38.101170834483497,node/3974064301,232.382801997466601,node/2016732107,111.807511330530147,node/3940315867,2071.80428282058
"1503",way/219874164,way/219874164,,secondary,asphalt,,"2",,,yes,,Юрьевское шоссе,"0","0","0","0","1503",node/286825337,265.948673848953774,node/1143738665,3443.793535498416986,node/5996483888,1112.245966859370355,node/4744460853,2500.07184532462
"1504",way/41722820,way/41722820,,primary,asphalt,,"4","40",,,,,"0","0","0","0","1504",node/6517694715,600.907004083577363,node/230461929,699.715721229894370,node/2016741236,356.268472759413612,node/2355856386,1516.71076124131
"1505",way/391011109,way/391011109,,secondary,asphalt,,"2",RU:urban,,,,Московская улица,"0","0","0","0","1505",node/3941682237,534.966357086428502,node/293139220,1356.106049751427008,node/525298735,883.194920738777455,node/3941904154,188.584965773146
"1506",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1506",node/5678275733,3153.071475466525044,node/295095290,5112.448764929674326,node/6010350323,4121.265444482975909,node/455885362,1122.66705555373
"1507",way/38522847,way/38522847,,unclassified,,,,"40",,,,,"0","0","0","0","1507",node/5678275733,4375.618485768981373,node/177601891,8521.184949770289677,node/6010350323,5961.159473439040084,node/455885382,563.606546478183
"1508",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","1508",node/5678275733,5628.172914643144395,node/230461929,6088.513729448986851,node/6010350323,6338.882717401494119,node/455885362,2463.91119368303
"1509",way/31374763,way/31374763,,primary,asphalt,,,"90",,,49А-04,,"0","0","0","0","1509",node/5678275733,1107.007079306450123,node/177601891,4388.518503684798816,node/565330879,4319.684902494576818,node/6340965220,3012.07996423464
"1510",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1510",node/5678275733,3683.218661346634690,node/269278679,4858.602969127106917,node/6010350323,4095.906984100957743,node/455885362,1653.863094803
"1511",way/219874164,way/219874164,,secondary,asphalt,,"2",,,yes,,Юрьевское шоссе,"0","0","0","0","1511",node/1946998795,361.075482366835217,node/1143738665,3696.569867708596576,node/5996483888,696.755677147544020,node/4744460853,2743.81844910621
"1512",way/31371878,way/31371878,,secondary,asphalt,,,,,,,Михайловская улица,"0","0","0","0","1512",node/4773038317,4467.479230505370651,node/7463852740,5606.612993496394665,node/2849847592,4463.443867975235662,node/1578386259,558.855581739385
"1513",way/367750171,way/367750171,,secondary,asphalt,,,,,,,,"0","0","0","0","1513",node/4773038317,4127.313900882035341,node/7463852740,5765.694516281224423,node/2849847592,4111.459427210163994,node/1578386259,119.368375907611
"1514",way/45849659,way/45849659,,unclassified,,,,,,,,,"0","0","0","0","1514",node/7429024597,1113.012718822617217,node/7463852740,1398.813694051856373,node/2376005808,1116.268551201059836,node/1736625841,1931.04242946186
"1515",way/38572992,way/38572992,,unclassified,,,,,,,,,"0","0","0","0","1515",node/4773038317,1138.115016268965292,node/7463852740,4119.659297687279832,node/2849847592,1129.152725414968700,node/1578386259,2992.57289461285
"1516",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1516",node/4773038317,4027.058563626409523,node/7463852740,4755.774991439529913,node/2849847592,4038.898362231911506,node/1578386259,1140.2341420552
"1517",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","1517",node/3941682237,724.524196649652595,node/1864659869,1181.198810042047171,node/525298735,771.920471283516918,node/3941904154,1051.26584803544
"1518",way/38572992,way/38572992,,unclassified,,,,,,,,,"0","0","0","0","1518",node/4773038317,1138.115016268965292,node/7463852740,4119.659297687279832,node/2849847592,1129.152725414968700,node/1578386259,2992.57289461285
"1519",way/654169015,way/654169015,,primary,asphalt,,"2",,,yes,,улица Державина,"0","0","0","0","1519",node/7462162478,266.498777167504215,node/2206310654,647.799257464646075,node/313454217,746.821798937499125,node/287866254,2122.87824835115
"1520",way/175995458,way/175995458,,tertiary,,,"2",,,,,Студенческая улица,"0","0","0","0","1520",node/5267706312,494.297388096600173,node/1864659869,502.153504633569980,node/525298753,547.777695514953962,node/287866254,1051.12200217037
"1521",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","1521",node/5678275733,5749.427588440582440,node/230461929,6413.920896103795712,node/6010350323,6623.960956581167920,node/923895394,2196.30030391793
"1522",way/31396489,way/31396489,,primary,asphalt,,"2",,,yes,,проспект Мира,"0","0","0","0","1522",node/1839788936,61.822014987025263,node/288423993,42.555491744981282,node/893968218,21.422221982699256,node/6172339291,742.848819988204
"1523",way/31396509,way/31396509,,primary,asphalt,,"2",RU:urban,,,,Лужское шоссе,"0","0","0","0","1523",node/6517694767,661.469276053579051,node/269278679,633.795611190561999,node/6010350322,75.108414564469001,node/2355856386,1931.61689113519
"1524",way/27246022,way/27246022,,tertiary,,,,"90",,,49Н-1167,,"0","0","0","0","1524",node/5678275733,2930.399835514801453,node/177601891,7084.223016774195457,node/267426824,6604.752290206385624,node/455885362,399.913063548608
"1525",way/415198518,way/415198518,,primary,asphalt,,"2","90",,,,Лужское шоссе,"0","0","0","0","1525",node/177598706,2002.244108639437627,node/3974388926,2320.240506396876754,node/6010350323,1186.736310035523957,node/6340964470,2668.53290760183
"1526",way/113562937,way/113562937,,unclassified,,,,,,,,,"0","0","0","0","1526",node/6517694715,1887.384543987160441,node/269278679,1965.190769378895084,node/6010350323,1172.682076530822542,node/6340964470,3264.76685244225
"1527",way/306081257,way/306081257,,unclassified,,,"1",,,,,Торговый переулок,"0","0","0","0","1527",node/7965475662,143.677636071182292,node/256640,609.459293137137479,node/898669360,133.934901547053386,node/4744460853,768.300918357261
"1528",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1528",node/5678275733,3158.013860420671335,node/269278679,4913.048576080884231,node/6010350323,4120.483736649693128,node/455885362,1127.15229690184
"1529",way/654169015,way/654169015,,primary,asphalt,,"2",,,yes,,улица Державина,"0","0","0","0","1529",node/7462162478,350.168813125073029,node/479789030,562.038025410715250,node/313454217,829.242710759911006,node/287866254,2109.42965911564
"1530",way/464881511,way/464881511,,secondary,asphalt,,"2",,,yes,,,"0","0","0","0","1530",node/6517694715,428.141930245958974,node/2283358006,356.708423502968117,node/2016732099,428.143495438522791,node/2355856386,994.750686067038
"1531",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","1531",node/5678275733,1732.246663235328469,node/177601891,5399.500782563052780,node/6010350323,2938.333261332442817,node/455885362,2257.48522088563
"1532",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","1532",node/3941682237,689.229055249804105,node/1982059585,1870.897022902842764,node/525298735,759.868046235128645,node/3941904154,996.091529094479
"1533",way/226855746,way/226855746,,secondary,asphalt,,"4",,,,,Рабочая улица,"0","0","0","3","1533",node/4609165039,584.850378529570321,node/3974064301,691.233438637351355,node/1401990011,458.197599715775254,node/6340964470,1567.21191025767
"1534",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1534",node/5678275733,2754.236941825526628,node/177601891,6771.591593624271809,node/6010350323,4226.681964231633174,node/455885362,847.56560611548
"1535",way/44449462,way/44449462,,primary,asphalt,,"4",,,,,,"0","0","0","5","1535",node/6517694715,3.239105019054045,node/2283358006,175.706405738362662,node/2016732099,27.571916055152506,node/2355856386,1342.57000155525
"1536",way/205253103,way/205253103,,primary,asphalt,,"4",,,,,проспект Мира,"0","0","0","5","1536",node/6723493900,94.024869585165234,node/177601891,395.771071181780258,node/893968216,51.375289039988367,node/299484487,339.841007936469
"1537",way/31396509,way/31396509,,primary,asphalt,,"2",RU:urban,,,,Лужское шоссе,"0","0","0","0","1537",node/6517694767,946.519338991423069,node/269278679,918.885162020385792,node/6010350323,117.724499177350069,node/6340964470,2671.96019397475
"1538",way/38572992,way/38572992,,unclassified,,,,,,,,,"0","0","0","0","1538",node/4773038317,1138.115016268965292,node/7463852740,4119.659297687279832,node/2849847592,1129.152725414968700,node/1578386259,2992.57289461285
"1539",way/466007358,way/466007358,,tertiary,,,"2",,,,,улица Коровникова,"1","0","0","1","1539",node/6307509467,309.394269549476860,node/177602477,545.707108143162031,node/1736143333,33.733813115504724,node/299484793,284.97674582659
"1540",way/24612093,way/24612093,,primary,asphalt,,,RU:rural,,yes,,Лужское шоссе,"0","0","0","0","1540",node/177598706,2133.945578413946350,node/3974064301,3218.370553069014932,node/6010350323,1903.257782629863414,node/6340965220,2872.05310581686
"1541",way/175881822,way/175881822,,primary,asphalt,,"4",,,,,Сырковское шоссе,"1","0","0","3","1541",node/1864402063,53.535003571317681,node/1864401730,398.524157970035844,node/893969479,167.053757816050648,node/299484487,622.508350218558
"1542",way/219874164,way/219874164,,secondary,asphalt,,"2",,,yes,,Юрьевское шоссе,"0","0","0","0","1542",node/286825337,8.157184514502273,node/1143738665,3527.039389188003042,node/5996483888,908.923285906679325,node/4744460853,2574.15018268458
"1543",way/367750171,way/367750171,,secondary,asphalt,,,,,,,,"0","0","0","0","1543",node/4773038317,4128.925824281915993,node/7463852740,5751.902555128669519,node/2849847592,4113.533388379733879,node/1578386259,97.891930039558
"1544",way/207578567,way/207578567,,primary,asphalt,,"2","90",,,,Лужское шоссе,"2","0","0","2","1544",node/177598706,2042.975209639643936,node/3974388926,2694.302049562704269,node/6010350323,1629.057072001542565,node/6340965220,2756.61969835688
"1545",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1545",node/4773038317,4021.691089039482904,node/7463852740,4742.985646408311368,node/2849847592,4033.796626903560082,node/1578386259,1151.88910678488
"1546",way/31398851,way/31398851,,tertiary,,,,,,,,Береговая улица,"0","0","0","0","1546",node/6517705005,891.455691385636214,node/2475693877,929.740541404283817,node/1572585952,281.518092384154897,node/1736625841,251.788888537067
"1547",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1547",node/5678275733,3251.827800356645639,node/269278679,4896.112570584941750,node/6010350323,4107.758628837394099,node/455885362,1214.87726365747
"1548",way/38522847,way/38522847,,unclassified,,,,"40",,,,,"1","0","0","1","1548",node/5678275733,4213.114644564680020,node/177601891,8395.579596320434575,node/267426824,7891.470465851647532,node/455885382,408.862756261337
"1549",way/31371878,way/31371878,,secondary,asphalt,,,,,,,Михайловская улица,"0","0","0","0","1549",node/4773038317,4467.479230505370651,node/7463852740,5606.612993496394665,node/2849847592,4463.443867975235662,node/1578386259,558.855581739385
