id,join_id,join_geom_buffe,join_obj_cod,join_typ_cod,join_nlevel,join_btf,join_oneway,join_surface,join_splitter,join_speedlim,join_f_rspeed,join_t_rspeed,join_lanewidth,join_f_lanes,join_t_lanes,join_f_sidewalk,join_t_sidewalk,join_f_buslanes,join_t_buslanes,join_multidigit,join_rd_name,join_rd_e_name,join_rd_l_name,join_f_parking,join_t_parking,join_bicyclanes,distance,xcoord_bad,y_coord_bad,NUM_10NOND,10dead_NUM,50dead_Num,50notdead_,Cros_HubName,Cros_HubDist,traf_HubName,traf_HubDist,Stop_HubName,Stop_HubDist,Bump_HubName,Bump_HubDist,x,y
"2658","13000664","POLYGON((37.4214493616485 55.7235779221416,37.4214103763615 55.7235820844685,37.4213729521956 55.7235937724696,37.4213385273404 55.7236125369817,37.4213084247239 55.723637656895,37.4212838011726 55.7236681668654,37.421265602956 55.7237028944118,37.421254","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000189722902787,6777880.89206,6186760.72579,0,0,0,0,n446113645,189.900429948759836,n80230915,330.365634102334695,n663447006,130.057636378775641,"1711571",7655.110797863996595,37.42190,55.72358
"2670","13183217","POLYGON((37.2605204595471 55.6061708276334,37.2605583909245 55.6061609085519,37.2605936583442 55.606143780018,37.2606249064992 55.6061201002719,37.2606509345404 55.6060907793128,37.2606707422247 55.6060569439288,37.2606835683539 55.6060198943947,37.26068","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000179224313961,6768565.05983,6173041.29850,0,0,0,0,n3739488837,5928.626931912201144,n1415889420,5934.880350844089662,n663446968,5979.134992359990065,"1079261813",16067.968104977735493,37.26067,55.60594
"2685","12997644","POLYGON((37.425320584317 55.702521389886,37.4253277471408 55.7025164083286,37.4257447450957 55.7022126910102,37.4257639781166 55.7021967530947,37.4261575300426 55.7018268222128,37.4261833279289 55.7017972985506,37.4262028703353 55.7017633092593,37.426215","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000077302441767,6778287.94563,6184341.42587,0,0,0,0,n5291669624,264.296067272899734,n96947852,1248.803383663805334,n2566098547,1261.460916287143391,"1079261812",8019.884903641172059,37.42590,55.70169
"2702","12997642","POLYGON((37.4397620795006 55.7103001865745,37.4397655959077 55.7102998764549,37.4398014668157 55.7102963936328,37.439840796102 55.7102950947535,37.4398795880004 55.7102962963809,37.4399171965389 55.7103001420059,37.4399543346595 55.7103065278061,37.43997","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000212662602981,6779087.40142,6185357.24243,0,0,0,0,n2491945359,157.707783865841037,n304335381,212.703968091642707,n2491945328,165.453211068003270,"1079261812",8145.541512730162140,37.43961,55.71032
"2755","13207368","POLYGON((37.4016869130752 55.6512625171299,37.4015953291686 55.6512898782178,37.4015590439009 55.6513047293766,37.4015263531619 55.6513263740791,37.4014985132382 55.6513539805316,37.4014765940025 55.6513864878335,37.4014614377989 55.6514226467474,37.4014","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000095972339466,6777142.41807,6178627.35641,0,0,0,0,n1424203469,119.255460648432049,n312149791,472.439846878195681,n2549281455,533.476656771283956,"1079261813",6668.813754400610378,37.40197,55.65117
"2769","11623418","POLYGON((37.4031681149037 55.6585809173893,37.4031274135575 55.6585769403108,37.403087874071 55.6585710384328,37.40304791406 55.6585631318193,37.4019127704564 55.6582953770325,37.4009855547959 55.6580682473929,37.4009467428572 55.6580626966287,37.4009075","0","7702","7","0","1","2","0","20","5","0","0","1","0","5","5","0","0","0",,,,"4","0","0",0.000033289358827,6777045.90238,6179417.64855,0,0,0,1,n530789323,206.984090862951916,n446252582,224.791254539128602,n2549281581,224.239745177215212,"1079261813",6861.884777770145774,37.40124,55.65830
"2776","13207081","POLYGON((37.3785593484305 55.6342124099629,37.3785555804204 55.6342185784196,37.3782851875198 55.634679759893,37.3782740738469 55.6347017066151,37.3782473040514 55.6347637717448,37.3782374413839 55.6347924400747,37.3782320252788 55.6348222697773,37.37822","0","7702","7","0","0","5","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000271617021894,6775758.74041,6176722.91079,0,0,0,0,n446252585,451.605954889020836,n444596710,432.135083640775747,n5896136657,472.801172211676771,"1079261813",8168.414183026095998,37.37815,55.63490
"2821","15237012","POLYGON((37.2738664003566 55.6129686748504,37.2738690170204 55.6129687756232,37.2739515570381 55.6129714133759,37.2740131663902 55.6129733915695,37.2740153105403 55.6129734489077,37.2740604059676 55.6129744128788,37.2740610041556 55.6129744247707,37.2741","4008430","7730","2","3","0","3","2","77","40","40","0","1","1","0","0","0","0","0",Киевское направление,,,"0","1","0",0.000034689953632,6769505.04241,6173837.14637,0,0,0,0,n3739488837,4702.165946046541649,n1415889420,4708.138062345951766,n663446968,4748.634474277399931,"1079261813",14930.694856461162999,37.27632,55.61255
"2847","13213562","POLYGON((37.3408426954857 55.6407933294158,37.3409793226197 55.6403868012668,37.3409881099782 55.6403485918452,37.3409892742018 55.6403094022783,37.3409827705499 55.6402707385992,37.3409688489542 55.6402340866315,37.3409480444139 55.6402008548895,37.3409","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000075181509623,6773367.32240,6177209.42816,0,0,0,0,n2590754266,294.222957380197329,n1415889824,385.986910912865085,n663446968,394.189137532576808,"1079261813",10471.342206835674006,37.34077,55.64061
"2855","15417236","POLYGON((37.2295324656253 55.5842482368985,37.229361948695 55.5844678460636,37.2293521955415 55.5844815617864,37.2293297376594 55.5845161373549,37.2293195078925 55.5845337987313,37.2292991161355 55.5845735529817,37.229289650525 55.584595021919,37.2292745","0","7700","4","0","0","2","1","90","40","40","0","1","1","1","1","0","0","0",,,,"0","0","0",0.001792490878025,6767201.99354,6170961.35044,0,0,0,0,n7208374103,8368.827938220632859,n1415889420,8377.903626940851609,n663446968,8387.017446108447984,"1079261813",18088.095732556328585,37.23709,55.58806
"2886","12907420","POLYGON((37.4591614674987 55.7091941359139,37.4591680396552 55.7091975257467,37.4592359522907 55.7092309794219,37.4592417576023 55.7092337241935,37.459312095689 55.7092656089101,37.4593181501177 55.7092682338927,37.4593930696124 55.7092992582032,37.45939","1001143","7700","6","0","0","2","1","60","25","25","0","2","2","1","1","0","0","0",Нежинская ул.,,,"0","0","0",0.000618767182883,6780305.79682,6185348.35387,0,0,0,0,n4902804755,134.715149645791683,n255426934,128.785405934682956,n2565946445,439.528457522201620,"1079261809",7293.347785929183374,37.45893,55.70954
"3096","13208310","POLYGON((37.3903023263029 55.6486202216114,37.3905695201809 55.6488810010854,37.3906001274113 55.6489055036367,37.3906349267429 55.6489235642039,37.3906725808569 55.6489344887295,37.390711642727 55.6489378573903,37.3907506112273 55.6489335407303,37.39078","0","7701","7","0","0","5","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000086943835797,6776433.58798,6178264.30764,0,0,0,0,n2873288494,53.676336834496198,n302101940,136.152444205447523,n2549281584,51.240740300949973,"1079261813",7362.794076779864554,37.39038,55.64832
"3099","100336","POLYGON((37.2105945226737 55.6114992282372,37.2105750730604 55.6115332707123,37.2105626385234 55.6115704535021,37.2105576969149 55.6116093476928,37.2105604381382 55.6116484586026,37.2105707568497 55.611686283221,37.2105882565071 55.6117213679693,37.21061","1007192","7700","3","0","0","2","1","60","60","60","0","2","2","0","0","0","0","0",ул. Чкалова,,,"0","0","0",0.000010323832267,6765401.76811,6173445.07566,0,0,0,0,n3739488837,8289.865636576596444,n1415889420,8300.355206059492048,n663446968,8476.530533771976479,"1079261813",18984.603859873037436,37.21100,55.61129
"3106","13208064","POLYGON((37.4031669313509 55.6553745786984,37.4029901124282 55.6553620916137,37.4026197348471 55.6552961370059,37.4025806473566 55.65529307994,37.4025417145172 55.6552977072059,37.4025044324963 55.6553098409804,37.4024702340209 55.6553290149693,37.402440","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000022570021836,6777171.13149,6179121.23951,0,0,0,0,n4632392444,98.907183680492238,n315353213,240.027204698116662,n2549281581,97.420652968349543,"1079261813",6691.100546137026868,37.40293,55.65558
"3118","13204776","POLYGON((37.4012620002501 55.6324880669283,37.4003420810691 55.6325964065813,37.400303780292 55.6326047867989,37.400267850353 55.6326204781038,37.4002356720194 55.632642877488,37.4002084818866 55.6326711241559,37.400187324856 55.6327041326037,37.40017301","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000079802669179,6777204.01665,6176581.43912,0,0,0,0,n446252611,278.797320179540407,n312150364,1143.535131663418042,n5098538663,1064.663510851483352,"1079261813",6784.729249695887120,37.40089,55.63281
"3121","8641801","POLYGON((37.4285014395537 55.6688632926461,37.4285061625488 55.6688466904921,37.4285561088786 55.6686371485542,37.4285582677038 55.6686269113064,37.4285830612057 55.6684919446285,37.4285851327546 55.668477865904,37.4285895344995 55.6684381965554,37.42859","1071968","7700","3","0","1","2","0","60","60","0","0","1","0","1","1","0","0","0",съезд №49,,,"0","0","0",0.000282446041099,6778656.20575,6180685.90545,0,0,0,0,n1154589082,182.424662203601741,n348018606,56.193637950369713,n316850875,304.297181128133332,"1079261813",5716.360004965575172,37.42803,55.66874
"3156","12997377","POLYGON((37.421413956128 55.6930846991984,37.4221260047694 55.6932128318862,37.4220463793064 55.6933510774959,37.4220302353342 55.693386806332,37.4220213719141 55.6934249981813,37.4220201296623 55.6934641853524,37.4220265563179 55.6935028619043,37.422040","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000218628226919,6778082.81996,6183324.34357,0,0,0,0,n4581739803,369.998219422930788,n87762361,725.503095241091728,n663446974,1584.402973906170018,"1079261812",7591.907908978375417,37.42162,55.69270
"3176","13097147","POLYGON((37.4333980292566 55.665329138338,37.433402203797 55.6653249765551,37.433413648314 55.6653149982622,37.4334363736813 55.6652981970453,37.4334627959872 55.6652818507996,37.433493178502 55.6652660950182,37.4335244193687 55.6652526440485,37.43426115","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000800069886431,6778960.07190,6180282.03490,0,0,0,0,n6775401823,264.967972119865294,n228830919,454.883641639007294,n2549281419,304.542056669896795,"1079261813",5272.034582184092869,37.43244,55.66495
"3236","12894195","POLYGON((37.4612170397896 55.7024024921875,37.4612467344006 55.7023990779695,37.4613312713686 55.7024008658132,37.4614074429016 55.7024098191903,37.4614466428067 55.702410557437,37.4614852335214 55.7024036339764,37.4615217320262 55.7023893148732,37.46155","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000077061216601,6780520.14343,6184545.16716,0,0,0,0,n2627346689,110.566280151988025,n255427160,484.716271373521181,n2565946442,1114.641406800343020,"1079261812",6609.149957715208075,37.46151,55.70223
"3247","13218652","POLYGON((37.3579469942771 55.6792021700308,37.3577224011227 55.6791909567065,37.3576601679119 55.6791775134752,37.357646812271 55.6791724849018,37.3576248554313 55.6791561365865,37.3575912645067 55.679135917107,37.3575543743975 55.6791226394035,37.357515","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.001508663418307,6774100.57807,6181733.10989,0,0,0,0,n3795362387,475.039854205331437,n4079809340,2939.336846370892545,n6795771208,2299.217190445107008,"1079261813",10320.730709566136284,37.35689,55.68071
"3275","12617540","POLYGON((37.3982642778193 55.7345764479429,37.3982262842016 55.7345801899876,37.3981887655795 55.7345915711372,37.3981541882194 55.7346100531212,37.3981238809098 55.7346349256875,37.3980990083435 55.7346652329971,37.3980805263595 55.7346998103572,37.3980","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000035767224776,6776326.95530,6187904.52101,0,0,0,0,n600396717,226.954720194769635,n5781859296,444.569075217960631,n6250749550,242.476648569275596,"628293602",7190.676505909986190,37.39840,55.73471
"3303","11524629","POLYGON((37.4380919376935 55.740206213935,37.4380891417933 55.7402075819647,37.4371134815632 55.7406944171357,37.4370802843268 55.7407152766913,37.4370517944633 55.7407422118959,37.4370291068224 55.7407741876448,37.4370130932772 55.7408099751278,37.43700","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.001148399598879,6778857.59058,6188774.00627,0,0,0,0,n5971174582,341.647198663460642,n5867428427,344.932458911798392,n6250749529,862.204195265504950,"1711571",5456.479006516103254,37.43944,55.74105
"3421","13180970","POLYGON((37.2805070537988 55.6081554248701,37.281273508443 55.6077785948315,37.2812754233903 55.6077776405887,37.281432269239 55.6076984322182,37.2814387318261 55.6076950189608,37.2824608349563 55.6071310669758,37.2824625804375 55.6071300924846,37.282657","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.001937040688502,6769973.46431,6172993.18394,0,0,0,0,n3348568062,4991.349053805665790,n1415888905,5018.438343381297273,n663446968,5017.169948410527468,"1079261813",14758.440808863031634,37.28290,55.60473
"3430","13183641","POLYGON((37.2496204254792 55.6065051027643,37.2496259636377 55.6065219843226,37.2496517452864 55.6065901835318,37.2496572314361 55.606603271924,37.2496884029764 55.6066708113514,37.2496946293417 55.6066831608893,37.2497311907737 55.6067498375653,37.24973","0","7700","3","0","0","2","1","90","60","60","0","2","2","1","1","0","0","0",,,,"0","0","0",0.000039189998254,6767998.26940,6173250.50870,0,0,0,0,n3739488837,6210.869321086039236,n1415889420,6218.417707896726824,n663446968,6302.171014086430660,"1079261813",16541.995735108197550,37.25190,55.60813
"3433","12609046","POLYGON((37.4215465582282 55.7328637447036,37.4215412235264 55.7328249024776,37.4215284135869 55.7327878473428,37.4215086206886 55.7327540033072,37.4214826054616 55.7327246709781,37.4214513676563 55.7327009775805,37.4214161077241 55.7326838336385,37.4213","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000140790380846,6777787.31663,6187835.16793,0,0,0,0,n665496325,160.515409477038304,n600396741,167.893728347679115,n6250749527,122.354656771656380,"1711571",6668.879916492327538,37.42150,55.73326
"3495","13003054","POLYGON((37.4344535748826 55.6997164743626,37.4344699186937 55.6996808364978,37.4344789958605 55.6996426948852,37.4344804575527 55.6996035152857,37.4344742475982 55.6995648033491,37.434460604642 55.6995280467536,37.4344400529753 55.6994946580344,37.43441","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000162801377568,6778819.76190,6184137.41249,0,0,0,0,n1347370293,704.597832918047175,n4075173823,1373.953283135693027,n2491945351,1385.634390984477932,"1079261812",7481.471800206934859,37.43413,55.69956
"3528","13000722","POLYGON((37.4250247258026 55.7263041836034,37.4250892812214 55.7262545762113,37.4251557987732 55.7262229624035,37.4254003309497 55.726187136497,37.4255823109177 55.7261807939465,37.4256211714485 55.7261755942625,37.4256582708771 55.7261629131756,37.42569","0","7701","7","0","0","6","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000071692189855,6778088.56230,6187049.96303,0,0,0,0,n2726677324,108.619801955141867,n80230915,111.616192510840250,n502089981,230.524237315967355,"1711571",7318.807183813624761,37.42549,55.72606
"3589","11522185","POLYGON((37.449132193837 55.6477906137949,37.4473452580134 55.6493232206135,37.4473449689128 55.6493234690458,37.4455960388861 55.6508292740478,37.4455689777925 55.650857644363,37.4455479714442 55.6508907489079,37.4455338271032 55.6509273154936,37.445527","1015604","7700","1","0","1","2","0","100","75","0","0","5","0","1","1","0","0","1","МКАД, 46-й километр",,МКАД,"1","1","0",0.000121104555841,6779954.43814,6178719.45302,0,0,0,0,n1154586754,1273.638517759089837,n2355116441,1443.834245705330204,n2549281415,1470.339497487555491,"1079261813",3881.642224133667241,37.44660,55.65039
"3605","12891964","POLYGON((37.4596402952067 55.6892555907981,37.4596347760785 55.689258517871,37.4596094106673 55.6892745153675,37.4595867223748 55.6892941257057,37.4595639949981 55.6893169625751,37.4595408461849 55.6893448852833,37.4595231210225 55.6893765296162,37.45950","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000049479942485,6780500.04933,6183143.54481,0,0,0,0,n579993876,330.781365316048323,n300742357,670.744214452683991,n2549281511,1085.717463930330950,"1079261812",5570.808294690521507,37.45976,55.68969
"3659","13003702","POLYGON((37.4152954579864 55.7147909262927,37.4155034690459 55.714879181402,37.4156559386944 55.7149475949682,37.4158059304609 55.7150179143284,37.4159527225886 55.7150900573812,37.4160964025297 55.7151638290982,37.41624049726 55.7152417522145,37.4162766","1000464","7700","6","0","0","2","1","60","25","25","0","1","1","1","1","0","0","0",Дорогобужская ул.,,,"0","0","0",0.000017576880864,6777586.64179,6185782.57412,0,0,0,0,n6472119152,103.215296529999677,n96947852,462.415792139914458,n2488185908,361.055139302101566,"1711571",8675.580521783940640,37.41624,55.71499
